,GSM2356843,GSM2356844,GSM2356845,GSM2356849,GSM2356850,GSM2356851,GSM2356855,GSM2356856,GSM2356857,GSM2356846,GSM2356847,GSM2356848,GSM2356852,GSM2356853,GSM2356854,GSM2356858,GSM2356859
UCHL1,11.11451176,11.00069412,11.06984706,10.94699412,10.91790588,10.9667,11.06502353,11.02940588,10.94122941,10.83454118,10.99276471,10.87998824,10.97327059,11.11112353,11.06857647,11.10720588,11.09275882
UCHL5,10.17092941,10.12484118,10.11731765,10.16987059,10.16732353,10.2203,10.17537647,10.07989471,10.21828824,9.809581765,9.768585294,9.71607,10.03405412,9.986172353,10.1517,10.29812059,10.24419706
UCK1,9.002036471,9.041424706,8.919663529,9.214471176,9.191443529,9.114388824,9.022161765,9.009151176,9.217142941,8.854555882,8.786664118,8.800257059,9.04172,8.998088824,8.96904,9.123584118,9.24375
UCK2,7.083292353,7.085667059,6.987149412,7.097828824,6.923782353,6.935886471,7.037884706,7.072241176,6.954124706,7.011936471,6.974698824,7.044874118,7.160791765,7.488781176,7.204039412,7.603927647,7.555945294
UCKL1,5.280738824,5.210255294,5.422094706,5.372094118,5.445845294,5.249306765,5.231035294,5.439505294,5.299912353,5.412827059,5.172254118,5.299232941,5.433992941,5.317461765,5.349783529,6.017541176,5.621465294
UCN,8.856837059,8.845707647,8.800069412,8.925024706,8.912175882,8.918084706,8.924480588,8.862585294,8.919387059,8.572394706,8.659556471,8.595857647,8.719848235,8.765161176,8.779016765,8.931382353,8.833582941
UCP1,7.767411765,7.650061765,7.691932353,7.635368235,7.621988824,7.578362941,7.619504706,7.650692941,7.429034118,7.495459412,7.372592941,7.481016471,7.154311765,7.109335294,7.235557647,7.338522941,7.516888235
UCP2,8.588489412,8.769942941,8.523050588,8.584264412,8.571837647,8.513324118,8.692745294,8.663495294,8.17334,8.627090588,8.641633235,8.721751176,8.160863529,8.218260588,8.219645882,8.085800588,8.056086176
UCP3,9.145003529,9.112112353,9.314049412,9.075987647,9.102202353,8.993711176,9.077089412,9.146069706,9.060285294,9.112112353,9.011211176,9.232363529,8.967122353,8.812129412,8.923001176,8.85537,8.766574118
UEVLD,7.950783529,7.974144118,7.922568235,7.880288824,7.868198824,7.926028824,7.945844118,7.953385294,8.044872353,8.183424706,8.251668824,8.264444706,8.222324706,8.518347647,8.217975588,8.373841765,8.202292941
UFC1,7.799995294,7.863554706,7.780221765,7.848394706,7.892804706,7.953997647,7.880861176,7.958577647,7.45321,7.898108235,8.047654706,7.967117647,8.12153,8.164472353,8.002014118,7.809487647,7.905358824
UFD1,3.077732353,3.142848235,2.852462941,2.917593529,2.900245882,2.951764118,3.195317647,3.082045882,2.808424118,3.054025294,3.226735882,2.871328824,3.408048824,3.422258235,3.146001765,3.057835882,3.256309412
UFM1,11.84208824,11.92645294,11.89981765,11.93671765,11.95984118,11.87337647,11.89361765,11.86077059,11.82295294,12.25324706,12.14551176,12.37005882,12.41531765,12.37005882,12.28828824,12.22914706,12.16761176
UFSP1,3.004062353,2.933388235,2.816361176,2.852751765,2.913430588,2.739015882,2.778614118,2.833300588,2.846574118,2.950855588,2.941866471,3.074592353,2.845933529,2.997008824,2.796799412,3.176468824,3.043775294
UFSP2,10.29797647,10.3322,10.35357059,10.24401765,10.32542941,10.28587647,10.33022941,10.31638824,10.44782941,10.31638824,10.32251765,10.28892353,10.11688235,10.13808824,10.1571,9.817678824,9.798238824
UGCG,9.234712353,9.163331176,9.129647059,9.223783529,9.211401765,9.204665882,9.244078235,9.220132353,9.080342353,9.065462353,8.969952941,9.05438,8.813372353,8.773818235,8.912985,8.889371765,8.997677647
UGDH,7.571901765,7.730817647,8.094065882,7.857144118,7.825436471,7.795876765,7.942005294,7.819748824,7.790817353,8.004029412,7.696593235,7.853001176,8.092437059,8.059199412,8.131051176,7.460427059,7.588097059
UGGT1,10.57730588,10.55622353,10.64502941,10.66882353,10.69036471,10.55429412,10.47919412,10.56117647,10.63121176,10.34484118,10.31554706,10.41422353,10.54891176,10.45038824,10.4101,10.57611471,10.62924706
UGGT2,9.873434118,9.932014118,9.91905,10.02666588,9.890851176,9.873434118,9.998566471,10.08485294,9.97767,9.645887059,9.598660588,9.660903529,9.216371176,9.311874706,9.29144,8.986442353,9.18579
UGP2,10.74700588,10.69749412,10.75462353,10.7656,10.70483529,10.73642941,10.82459118,10.81882941,10.77004118,10.59969412,10.63389412,10.66882353,10.79182353,10.80405882,10.67808235,10.87759412,10.63795294
UGT3A2,8.20086,8.205560588,8.157750588,8.233441176,8.264078824,8.220772941,8.286080588,8.201872353,8.363690588,8.606141765,8.487242941,8.513845294,8.954852941,9.050396471,8.896377647,8.975237647,8.851518235
UGT8,9.559037647,9.511840588,9.532562941,9.532562941,9.577896471,9.616072941,9.555601176,9.544311765,9.737268235,9.807976471,9.772568235,9.556523529,9.597258824,9.642168824,9.61322,9.573641176,9.523500588
UHMK1,8.937191176,8.967122353,9.016974706,8.928842941,8.93022,8.924245294,8.886128235,8.844872353,8.939469412,9.216371176,9.082387059,9.081534118,9.418363529,9.615635882,9.556166471,9.291738235,9.163331176
UHRF1,8.243501765,8.281712353,8.378865294,8.234461176,8.320693529,8.405633529,8.256775882,8.187778235,8.241741176,8.740875882,8.710339412,8.845707647,8.522292941,8.640105294,8.578251176,8.237227059,8.365133529
UIMC1,9.321553529,9.337447647,9.647975294,9.561461176,9.579266471,9.579670588,9.480888235,9.543735294,9.713811765,9.377702353,9.308391176,9.357435882,9.615331765,9.629823529,9.586205882,9.24473,9.289093529
ULK1,9.445108824,9.371756471,9.341525882,9.298061176,9.427265294,9.370811176,9.394719412,9.384884118,9.333564118,9.423294118,9.497056471,9.493691765,9.400779412,9.519781765,9.605088824,9.542913529,9.646395882
ULK2,8.583260588,8.635791765,8.57638,8.606564706,8.626060588,8.609497647,8.563853529,8.583020588,8.784150588,8.766386471,8.677175294,8.641993529,8.951757647,9.063881176,8.933781176,9.13286,9.044285294
UMOD,9.986172353,10.00869294,10.04080471,10.00717706,10.00125824,10.06703941,10.01893765,10.07433647,10.29060588,10.22750588,10.28375882,10.18030588,10.32391765,10.45606471,10.37677059,10.45194118,10.41286471
UMPS,10.16472353,10.10265882,10.1587,10.16472353,10.15245882,10.09252353,10.15091176,10.09755294,10.08771765,10.00717706,10.06277941,10.04536912,10.13537059,10.07802353,10.33621176,9.959586471,10.10749412
UNC119,3.514017941,3.508506471,3.429803529,3.935223529,3.807657647,3.507061471,3.587652941,3.677690588,3.593278529,3.399442941,3.550496471,3.895917647,3.852100588,3.680643235,3.395013529,4.469868824,3.968001176
UNC119B,9.326125882,9.295604706,9.380048235,9.335721765,9.325470588,9.303215294,9.397872941,9.387509412,9.104096471,9.38083,9.363089118,9.42366,9.367919412,9.366934118,9.485221765,9.384450588,9.350575882
UNC13A,9.912448235,9.904643529,9.988451765,9.862435294,9.936001176,9.951886471,10.04473353,10.02753471,9.94477,10.02401618,9.931201176,9.941903529,10.01456412,9.941903529,9.980992941,9.641804706,9.838374118
UNC13B,7.808013529,7.712123529,7.844821765,7.757953529,7.785883529,7.810238824,7.877392353,7.824955882,7.616123529,7.710616471,7.864386471,7.755974118,7.550747647,7.613660588,7.678802353,7.904998235,8.018963529
UNC45A,9.030423529,9.045567059,9.045089412,8.948098235,8.749689412,8.753203529,8.897366471,8.76896,8.035262059,9.044680588,9.009151176,9.451277647,9.167155588,9.357796471,9.3066,8.744548235,8.619708235
UNC50,10.01016647,10.04900882,10.21465294,10.07914412,9.972817647,10.11168824,10.1389,10.11294706,10.3478,10.32950588,10.30131765,10.21208824,10.30532353,10.31205882,10.40122353,10.5066,10.36502941
UNC5B,4.523145294,4.455498824,4.393791765,4.219392353,4.278780588,4.476533529,4.642128235,4.739416471,4.728721176,5.623754706,4.613448824,5.162286471,4.525008235,4.305965882,4.520884118,5.124790588,4.682461765
UNC5C,10.20798235,10.24087647,10.23619706,10.20481176,10.23830588,10.19941176,10.34484118,10.3281,10.25392353,10.13209412,10.18030588,10.12617647,10.15678824,10.26381176,10.26407647,10.14787059,10.08771765
UNC93B1,8.941460588,9.01621,8.931958824,9.057210588,9.118171765,9.089096471,8.993005882,8.92476,9.288467059,9.058951765,8.928552941,8.817567647,9.198966471,9.080847059,8.945387647,9.118984412,9.103179412
UNCX,9.459326471,9.561141176,9.554964118,9.530348235,9.471121765,9.473355294,9.633230588,9.593773529,9.759914118,9.373026471,9.379108235,9.338571765,9.400194412,9.510136471,9.506515882,8.846227647,9.110541176
UNG,9.06896,9.069311765,8.997677647,8.994066471,8.972961765,8.945708824,9.069568824,9.027788824,9.005112941,8.862155882,9.053322353,8.952060588,9.000778235,9.086924118,9.064012353,9.254048824,9.173482941
UNK,9.970557647,9.908331176,9.909386471,10.00437353,9.833585882,9.967109412,9.767938235,9.815689412,9.756643529,10.1389,10.21581176,10.37677059,10.51428235,10.66490588,10.56919706,10.14694706,10.09540588
UPB1,8.750704706,8.667007059,8.616105882,8.601952941,8.56128,8.528449412,8.652288235,8.645856471,8.503285294,8.54801,8.555853529,8.567438235,8.582503529,8.622218824,8.72136,8.551455294,8.500206471
UPF1,8.230263529,8.353619412,8.127637059,8.116632941,8.217727059,8.188570588,8.288137647,8.176269412,8.238008824,8.055186471,7.883979412,7.978881176,7.902795882,8.09044,8.091492353,7.953105294,7.880733529
UPF2,4.14439,4.462923529,4.115337059,4.180252353,4.207672353,4.45086,4.285362353,4.079053529,4.365441765,3.901825882,4.163472647,4.168712059,4.245285882,4.507302353,4.186062941,4.133218235,4.388734706
UPF3B,8.025155294,8.004029412,8.03309,7.966158235,8.072836471,8.042732353,8.150592941,8.12662,7.893070294,7.785141765,7.772690588,7.783528235,7.594188235,7.615880588,7.698654706,7.564638824,7.639162941
UPK1A,6.609683529,6.648950588,7.087720588,7.067365294,6.873119412,7.033331765,7.090052353,6.916502941,6.745690588,6.619057059,6.459206471,6.593531176,6.66122,6.740252059,6.694401765,6.375219706,6.089556471
UPK2,6.370057647,6.396207647,6.362823824,6.406741765,6.283195294,6.303594118,6.501978235,6.378488235,6.417401176,6.324992353,6.297977059,6.204441765,6.394971765,6.52237,6.490082941,6.63547,6.428187059
UPK3A,10.13971765,10.14359412,10.24028235,10.25549412,10.22197059,10.2697,10.18477059,10.26634706,10.33126471,10.21765294,10.20935882,10.16424706,9.995743529,10.00167235,10.17025882,9.832905,9.984775294
UPK3B,3.479594118,3.510259412,3.612041176,3.410512941,3.528432353,3.399632353,3.503538235,3.436645882,3.56023,3.3972,3.595455882,3.688398235,3.525443529,3.601087647,3.518129412,3.418068824,3.389054706
UPP1,9.012678235,8.907015882,9.17739,9.11076,9.030765294,9.072972353,9.14242,9.162570588,8.547768824,8.591021471,8.780033235,8.869241176,8.567722353,8.313506471,8.411462941,8.314091765,8.289781176
UPP2,9.464412941,9.280142353,9.350895882,9.370078235,9.441137059,9.428491176,9.438184118,9.400779412,9.605088824,8.925884706,8.966541176,8.848337647,8.845431765,8.568114118,8.627708824,8.791469412,9.021105294
UQCC1,7.625748235,7.587170588,7.392281176,7.222552353,7.356036471,7.253945882,7.266051765,7.326781176,7.049906765,7.674866471,7.647001765,7.599744706,7.644031765,7.892094706,7.903859412,8.027744706,7.979185294
UQCC2,6.448737059,6.626324706,6.516728235,6.515847059,6.416451765,6.677132941,6.4519,6.491431176,6.338747647,6.491604118,6.288365294,6.273500588,6.490330588,6.574747059,6.544264118,6.520344706,6.525275882
UQCC3,9.442512941,9.356985294,9.334088824,9.228305882,9.246384118,9.336252941,9.404992941,9.40039,9.098952941,9.468495294,9.419964118,9.524787647,9.445935882,9.536429412,9.405930588,9.602847647,9.431782353
UQCC4,7.902795882,7.958248235,8.134928824,8.113642353,8.049314706,8.269030588,8.121328824,7.982228824,8.284269412,8.559268235,8.205434118,8.430001765,8.807775882,8.777591176,8.56082,8.051295882,8.184599412
UQCR10,5.754120588,5.980182353,5.940571765,5.687989412,5.529170588,5.692099412,6.461484118,5.739013529,5.597744706,5.879071176,5.531954118,5.777819412,5.340705882,5.248115882,5.424533235,5.183368235,5.243248824
UQCR11,9.089414706,9.088178824,8.88318,8.708204118,8.793361176,8.759962941,9.101222941,9.033061176,8.514147647,8.768755882,8.935771765,8.975823529,8.514528235,8.745212941,8.544018235,9.14242,9.006484118
UQCRC1,7.483742941,7.584721765,7.534632941,7.420738235,7.365653529,7.581142941,7.464661176,7.391229412,7.733812941,7.480738824,7.507280588,6.971367059,7.794464118,7.887594706,7.932973235,6.77362,7.501824118
UQCRC2,5.912841176,5.779927059,6.068374706,5.842773529,5.947108235,5.984695882,5.973804706,5.838447059,5.964848824,5.618624706,5.929237647,5.87178,6.181317647,5.963450588,6.040199412,5.986161176,6.221268235
UQCRH,9.937954118,9.786316471,9.987040588,9.941277059,9.961272353,9.91905,9.646697059,9.812091765,9.830884706,9.457607059,9.421105882,9.637145882,9.422915294,9.198758824,9.07752,9.579847647,9.844086471
UQCRQ,9.005112941,8.920840588,8.80187,8.740969118,8.80187,8.864053529,8.864665882,8.919387059,8.561033529,8.924480588,9.060032941,8.990801765,8.903256471,9.024458824,9.041424706,9.247758824,9.205578824
URI1,10.19197647,10.1571,10.15405294,10.03863294,9.967441765,10.05312735,9.937598235,10.03064118,10.08017706,10.17918824,10.22277647,10.05858706,10.12113529,10.19374118,10.18938235,10.35357059,10.45243529
URM1,6.339912941,6.563622941,6.773362353,6.714274706,6.686278824,6.894439412,6.705312941,6.584041176,6.990786471,6.178854706,6.337191176,6.064549412,6.729949412,6.402545294,6.518374118,5.736409412,6.118205294
UROC1,7.761492941,7.784544118,7.931784706,7.665065882,7.652091765,7.791124706,7.738655882,7.765771765,7.686308824,7.849771765,7.751056471,7.690770588,7.90032,8.034889412,7.930387059,7.951101176,7.781205882
UROD,9.368277059,9.459758235,9.482720588,9.331296471,9.313084706,9.253692941,9.292897059,9.302954706,8.898753235,9.308391176,9.337447647,9.265557647,9.198758824,9.298061176,9.294008235,9.511572353,9.255965294
UROS,8.400405882,8.446597647,8.434851765,8.522695882,8.412744706,8.514384118,8.420684706,8.441493824,8.357228824,8.490006471,8.473594706,8.668625882,8.556902941,8.525256471,8.497742941,8.871976471,8.765512353
USB1,3.668109412,3.201288235,3.798601176,3.524274706,3.47839,3.615179412,3.105710588,3.618407647,3.418068824,3.168691176,3.814399706,3.251001176,3.660952353,3.241557059,3.666321765,3.423572353,3.510527647
USE1,6.624534412,6.508561765,6.761421765,6.80754,6.504162353,6.535842353,6.364842941,6.486269412,6.404286471,6.482564118,6.997849412,6.716493529,6.850684118,6.753259412,6.932184706,6.702098235,6.736631176
USF1,7.067668824,7.027998235,7.031730588,7.031510588,7.177083529,6.993551765,7.021722941,7.052211765,7.541489412,7.017561176,7.035921765,6.830911176,6.920044118,6.763649412,7.096661176,7.112215882,6.997849412
USF2,6.719870588,7.076811176,6.981914706,7.265851176,7.237449412,7.14413,7.102172353,6.988277647,7.384942353,6.760876471,6.729098824,6.944685882,7.212873529,7.107192941,7.050158235,7.036757059,6.885646471
USH1C,7.966285882,8.044101765,7.985524706,7.954762353,7.938102941,7.992353824,7.859328235,7.791294706,7.694607941,8.001576471,8.015940588,8.025403529,8.274654118,8.399503529,8.248201176,8.133612941,7.948810588
USH2A,9.088178824,9.012678235,9.155115294,9.088918824,9.067532941,8.987745882,9.108035294,9.150973529,8.99429,8.865466471,8.937746471,8.955345294,8.736921176,8.554435882,8.704478235,8.762485294,8.770317647
USHBP1,7.076911765,6.975104706,7.090878235,7.077037647,6.93806,6.862332941,7.053388235,6.934068235,6.965296765,6.821784706,6.831571176,6.893133529,6.926440588,6.672521765,7.054542941,6.849512941,7.044874118
USO1,11.34512941,11.21491765,11.46779412,11.38554118,11.37804706,11.3797,11.50638529,11.50146471,11.50638529,11.28185294,11.27458235,11.26056471,11.04182647,11.09275882,11.25791765,10.81983529,10.89922353
USP1,8.974881176,8.900407647,8.868264706,8.953867059,9.040069412,8.967681765,8.963282941,9.002214706,9.062487647,8.849769412,8.886128235,9.05577,8.925131176,8.846227647,8.826457059,8.850210588,8.955974706
USP10,7.731637059,7.806464118,7.770708824,7.816839412,7.690770588,7.94112,7.761238824,7.725740294,7.851071765,7.853614412,7.687863529,7.657580588,7.647721765,7.705711176,7.764498235,7.821268235,7.879029412
USP11,4.551459412,4.666495882,4.576587059,4.621046471,4.794899412,4.740121176,5.115694118,4.655688824,4.819586471,4.829201176,4.333805294,4.688531176,4.701847059,4.549229412,4.614220588,4.583592941,4.697868235
USP12,7.381211765,7.368018824,7.186184118,7.368562941,7.258178235,7.329122353,7.402804118,7.355891765,7.546597059,7.065924706,7.085185294,7.099900588,6.993734706,6.797001765,6.950982353,7.426957059,7.467298235
USP13,4.844372353,4.512844118,4.429658235,4.659343529,4.699185294,4.537354118,4.347908235,4.521751765,4.860557059,4.745093824,4.859247059,4.715903529,4.950983529,5.02701,4.797712353,5.010718235,4.978818235
USP14,3.787284706,3.900832941,3.639771176,3.598261176,3.830969412,3.766843529,3.801741176,3.783649412,3.620737647,3.792505294,3.930375294,3.89881,3.902956471,4.166981176,3.997445882,4.310114706,3.925876471
USP15,8.681558235,8.119407059,8.403195882,8.392672941,8.036663529,7.846285882,7.719617647,8.113642353,7.552207059,8.785731176,9.161081176,8.933517647,9.475742353,9.182250588,9.399009412,8.861328824,9.062061176
USP16,5.482932941,5.608335294,5.538653235,5.388104118,5.332835294,5.530411765,5.430866471,5.355618824,5.460246471,5.503262353,5.516422941,5.430065294,5.082120588,5.289172941,5.395108824,4.956545882,4.989357059
USP18,3.516460588,3.644152353,3.801954706,3.694042353,3.902845294,3.862824118,3.930938824,3.822518824,4.001245882,3.521582941,3.250057647,3.60336,3.425907647,3.727222353,3.576697647,3.442252941,3.562057647
USP19,9.692669412,9.563442941,9.621547647,9.689855882,9.619825294,9.659375294,9.607798235,9.600327059,9.775815882,9.483714118,9.464125882,9.461967059,9.490257647,9.280586471,9.448975294,9.423294118,9.578917059
USP2,8.523865882,8.591115882,8.868697059,8.575412353,8.611780588,8.638988235,8.587769412,8.709767647,8.523505294,8.292244706,8.383675882,8.288056176,8.397423529,8.12402,8.425184118,8.4754,8.571642353
USP20,7.643462353,7.779168824,7.763583529,7.933865882,7.948982941,8.010585882,7.883070588,7.866466471,8.333938824,8.062147353,7.966893529,7.983067059,8.412978824,8.490006471,8.383439412,8.119050588,8.220587647
USP21,6.075413529,6.053904706,6.190929412,6.077222353,5.979407647,5.952187059,6.007527059,6.271972353,5.617574118,5.498339412,5.692099412,5.294543529,5.493792353,5.232521176,5.330201176,5.628875882,5.677155882
USP22,8.770657059,8.851221176,8.817716471,8.805203529,8.848970588,8.965064118,9.024044118,8.999136471,9.117192941,8.274654118,8.4754,8.446787647,8.382734706,8.428530588,8.445888824,8.840541176,8.809277059
USP24,7.358964706,7.323942353,7.826195294,7.584212353,7.710616471,7.721942941,7.897506471,7.797893529,7.653727647,7.859328235,7.734612941,7.638373529,7.675064706,7.731201765,7.97271,6.695558824,6.717321176
